race_id,race_id_join,race_round,race_year,race_name,race_date,circuit_name,circuit_location,circuit_country,circuit_latitude,circuit_longitude,data_source,ingestion_date
81,German Grand Prix1959,6,1959,German Grand Prix,1959-08-02,AVUS,Berlin,Germany,52.4806,13.2514,api,2024-06-26
420,Australian Grand Prix1985,16,1985,Australian Grand Prix,1985-11-03,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617,api,2024-06-26
436,Australian Grand Prix1986,16,1986,Australian Grand Prix,1986-10-26,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617,api,2024-06-26
452,Australian Grand Prix1987,16,1987,Australian Grand Prix,1987-11-15,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617,api,2024-06-26
468,Australian Grand Prix1988,16,1988,Australian Grand Prix,1988-11-13,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617,api,2024-06-26
484,Australian Grand Prix1989,16,1989,Australian Grand Prix,1989-11-05,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617,api,2024-06-26
500,Australian Grand Prix1990,16,1990,Australian Grand Prix,1990-11-04,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617,api,2024-06-26
516,Australian Grand Prix1991,16,1991,Australian Grand Prix,1991-11-03,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617,api,2024-06-26
532,Australian Grand Prix1992,16,1992,Australian Grand Prix,1992-11-08,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617,api,2024-06-26
548,Australian Grand Prix1993,16,1993,Australian Grand Prix,1993-11-07,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617,api,2024-06-26
564,Australian Grand Prix1994,16,1994,Australian Grand Prix,1994-11-13,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617,api,2024-06-26
581,Australian Grand Prix1995,17,1995,Australian Grand Prix,1995-11-12,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617,api,2024-06-26
75,Moroccan Grand Prix1958,11,1958,Moroccan Grand Prix,1958-10-19,Ain Diab,Casablanca,Morocco,33.5786,-7.6875,api,2024-06-26
47,British Grand Prix1955,6,1955,British Grand Prix,1955-07-16,Aintree,Liverpool,UK,53.4769,-2.94056,api,2024-06-26
61,British Grand Prix1957,5,1957,British Grand Prix,1957-07-20,Aintree,Liverpool,UK,53.4769,-2.94056,api,2024-06-26
80,British Grand Prix1959,5,1959,British Grand Prix,1959-07-18,Aintree,Liverpool,UK,53.4769,-2.94056,api,2024-06-26
99,British Grand Prix1961,5,1961,British Grand Prix,1961-07-15,Aintree,Liverpool,UK,53.4769,-2.94056,api,2024-06-26
107,British Grand Prix1962,5,1962,British Grand Prix,1962-07-21,Aintree,Liverpool,UK,53.4769,-2.94056,api,2024-06-26
582,Australian Grand Prix1996,1,1996,Australian Grand Prix,1996-03-10,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
598,Australian Grand Prix1997,1,1997,Australian Grand Prix,1997-03-09,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
615,Australian Grand Prix1998,1,1998,Australian Grand Prix,1998-03-08,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
631,Australian Grand Prix1999,1,1999,Australian Grand Prix,1999-03-07,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
647,Australian Grand Prix2000,1,2000,Australian Grand Prix,2000-03-12,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
664,Australian Grand Prix2001,1,2001,Australian Grand Prix,2001-03-04,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
681,Australian Grand Prix2002,1,2002,Australian Grand Prix,2002-03-03,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
698,Australian Grand Prix2003,1,2003,Australian Grand Prix,2003-03-09,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
714,Australian Grand Prix2004,1,2004,Australian Grand Prix,2004-03-07,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
732,Australian Grand Prix2005,1,2005,Australian Grand Prix,2005-03-06,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
753,Australian Grand Prix2006,3,2006,Australian Grand Prix,2006-04-02,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
769,Australian Grand Prix2007,1,2007,Australian Grand Prix,2007-03-18,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
786,Australian Grand Prix2008,1,2008,Australian Grand Prix,2008-03-16,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
804,Australian Grand Prix2009,1,2009,Australian Grand Prix,2009-03-29,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
822,Australian Grand Prix2010,2,2010,Australian Grand Prix,2010-03-28,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
840,Australian Grand Prix2011,1,2011,Australian Grand Prix,2011-03-27,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
859,Australian Grand Prix2012,1,2012,Australian Grand Prix,2012-03-18,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
879,Australian Grand Prix2013,1,2013,Australian Grand Prix,2013-03-17,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
898,Australian Grand Prix2014,1,2014,Australian Grand Prix,2014-03-16,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
917,Australian Grand Prix2015,1,2015,Australian Grand Prix,2015-03-15,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
936,Australian Grand Prix2016,1,2016,Australian Grand Prix,2016-03-20,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
957,Australian Grand Prix2017,1,2017,Australian Grand Prix,2017-03-26,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
977,Australian Grand Prix2018,1,2018,Australian Grand Prix,2018-03-25,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
998,Australian Grand Prix2019,1,2019,Australian Grand Prix,2019-03-17,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
1060,Australian Grand Prix2022,3,2022,Australian Grand Prix,2022-04-10,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
1082,Australian Grand Prix2023,3,2023,Australian Grand Prix,2023-04-02,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
1104,Australian Grand Prix2024,3,2024,Australian Grand Prix,2024-03-24,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,api,2024-06-26
340,Italian Grand Prix1980,12,1980,Italian Grand Prix,1980-09-14,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
346,San Marino Grand Prix1981,4,1981,San Marino Grand Prix,1981-05-03,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
361,San Marino Grand Prix1982,4,1982,San Marino Grand Prix,1982-04-25,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
377,San Marino Grand Prix1983,4,1983,San Marino Grand Prix,1983-05-01,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
392,San Marino Grand Prix1984,4,1984,San Marino Grand Prix,1984-05-06,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
407,San Marino Grand Prix1985,3,1985,San Marino Grand Prix,1985-05-05,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
423,San Marino Grand Prix1986,3,1986,San Marino Grand Prix,1986-04-27,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
438,San Marino Grand Prix1987,2,1987,San Marino Grand Prix,1987-05-03,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
454,San Marino Grand Prix1988,2,1988,San Marino Grand Prix,1988-05-01,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
470,San Marino Grand Prix1989,2,1989,San Marino Grand Prix,1989-04-23,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
487,San Marino Grand Prix1990,3,1990,San Marino Grand Prix,1990-05-13,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
503,San Marino Grand Prix1991,3,1991,San Marino Grand Prix,1991-04-28,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
521,San Marino Grand Prix1992,5,1992,San Marino Grand Prix,1992-05-17,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
536,San Marino Grand Prix1993,4,1993,San Marino Grand Prix,1993-04-25,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
551,San Marino Grand Prix1994,3,1994,San Marino Grand Prix,1994-05-01,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
567,San Marino Grand Prix1995,3,1995,San Marino Grand Prix,1995-04-30,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
586,San Marino Grand Prix1996,5,1996,San Marino Grand Prix,1996-05-05,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
601,San Marino Grand Prix1997,4,1997,San Marino Grand Prix,1997-04-27,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
618,San Marino Grand Prix1998,4,1998,San Marino Grand Prix,1998-04-26,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
633,San Marino Grand Prix1999,3,1999,San Marino Grand Prix,1999-05-02,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
649,San Marino Grand Prix2000,3,2000,San Marino Grand Prix,2000-04-09,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
667,San Marino Grand Prix2001,4,2001,San Marino Grand Prix,2001-04-15,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
684,San Marino Grand Prix2002,4,2002,San Marino Grand Prix,2002-04-14,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
701,San Marino Grand Prix2003,4,2003,San Marino Grand Prix,2003-04-20,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
717,San Marino Grand Prix2004,4,2004,San Marino Grand Prix,2004-04-25,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
735,San Marino Grand Prix2005,4,2005,San Marino Grand Prix,2005-04-24,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
754,San Marino Grand Prix2006,4,2006,San Marino Grand Prix,2006-04-23,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
1031,Emilia Romagna Grand Prix2020,13,2020,Emilia Romagna Grand Prix,2020-11-01,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
1037,Emilia Romagna Grand Prix2021,2,2021,Emilia Romagna Grand Prix,2021-04-18,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
1061,Emilia Romagna Grand Prix2022,4,2022,Emilia Romagna Grand Prix,2022-04-24,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
1108,Emilia Romagna Grand Prix2024,7,2024,Emilia Romagna Grand Prix,2024-05-19,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,api,2024-06-26
1027,Tuscan Grand Prix2020,9,2020,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,api,2024-06-26
7,Italian Grand Prix1950,7,1950,Italian Grand Prix,1950-09-03,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
14,Italian Grand Prix1951,7,1951,Italian Grand Prix,1951-09-16,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
23,Italian Grand Prix1952,8,1952,Italian Grand Prix,1952-09-07,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
32,Italian Grand Prix1953,9,1953,Italian Grand Prix,1953-09-13,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
40,Italian Grand Prix1954,8,1954,Italian Grand Prix,1954-09-05,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
48,Italian Grand Prix1955,7,1955,Italian Grand Prix,1955-09-11,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
56,Italian Grand Prix1956,8,1956,Italian Grand Prix,1956-09-02,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
64,Italian Grand Prix1957,8,1957,Italian Grand Prix,1957-09-08,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
74,Italian Grand Prix1958,10,1958,Italian Grand Prix,1958-09-07,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
83,Italian Grand Prix1959,8,1959,Italian Grand Prix,1959-09-13,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
93,Italian Grand Prix1960,9,1960,Italian Grand Prix,1960-09-04,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
101,Italian Grand Prix1961,7,1961,Italian Grand Prix,1961-09-10,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
109,Italian Grand Prix1962,7,1962,Italian Grand Prix,1962-09-16,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
118,Italian Grand Prix1963,7,1963,Italian Grand Prix,1963-09-08,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
129,Italian Grand Prix1964,8,1964,Italian Grand Prix,1964-09-06,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
139,Italian Grand Prix1965,8,1965,Italian Grand Prix,1965-09-12,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
148,Italian Grand Prix1966,7,1966,Italian Grand Prix,1966-09-04,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
159,Italian Grand Prix1967,9,1967,Italian Grand Prix,1967-09-10,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
170,Italian Grand Prix1968,9,1968,Italian Grand Prix,1968-09-08,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
181,Italian Grand Prix1969,8,1969,Italian Grand Prix,1969-09-07,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
194,Italian Grand Prix1970,10,1970,Italian Grand Prix,1970-09-06,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
206,Italian Grand Prix1971,9,1971,Italian Grand Prix,1971-09-05,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
218,Italian Grand Prix1972,10,1972,Italian Grand Prix,1972-09-10,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
233,Italian Grand Prix1973,13,1973,Italian Grand Prix,1973-09-09,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
248,Italian Grand Prix1974,13,1974,Italian Grand Prix,1974-09-08,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
263,Italian Grand Prix1975,13,1975,Italian Grand Prix,1975-09-07,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
277,Italian Grand Prix1976,13,1976,Italian Grand Prix,1976-09-12,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
294,Italian Grand Prix1977,14,1977,Italian Grand Prix,1977-09-11,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
311,Italian Grand Prix1978,14,1978,Italian Grand Prix,1978-09-10,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
326,Italian Grand Prix1979,13,1979,Italian Grand Prix,1979-09-09,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
355,Italian Grand Prix1981,13,1981,Italian Grand Prix,1981-09-13,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
372,Italian Grand Prix1982,15,1982,Italian Grand Prix,1982-09-12,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
386,Italian Grand Prix1983,13,1983,Italian Grand Prix,1983-09-11,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
402,Italian Grand Prix1984,14,1984,Italian Grand Prix,1984-09-09,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
416,Italian Grand Prix1985,12,1985,Italian Grand Prix,1985-09-08,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
433,Italian Grand Prix1986,13,1986,Italian Grand Prix,1986-09-07,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
447,Italian Grand Prix1987,11,1987,Italian Grand Prix,1987-09-06,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
464,Italian Grand Prix1988,12,1988,Italian Grand Prix,1988-09-11,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
480,Italian Grand Prix1989,12,1989,Italian Grand Prix,1989-09-10,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
496,Italian Grand Prix1990,12,1990,Italian Grand Prix,1990-09-09,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
512,Italian Grand Prix1991,12,1991,Italian Grand Prix,1991-09-08,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
529,Italian Grand Prix1992,13,1992,Italian Grand Prix,1992-09-13,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
545,Italian Grand Prix1993,13,1993,Italian Grand Prix,1993-09-12,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
560,Italian Grand Prix1994,12,1994,Italian Grand Prix,1994-09-11,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
576,Italian Grand Prix1995,12,1995,Italian Grand Prix,1995-09-10,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
595,Italian Grand Prix1996,14,1996,Italian Grand Prix,1996-09-08,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
610,Italian Grand Prix1997,13,1997,Italian Grand Prix,1997-09-07,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
628,Italian Grand Prix1998,14,1998,Italian Grand Prix,1998-09-13,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
643,Italian Grand Prix1999,13,1999,Italian Grand Prix,1999-09-12,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
660,Italian Grand Prix2000,14,2000,Italian Grand Prix,2000-09-10,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
678,Italian Grand Prix2001,15,2001,Italian Grand Prix,2001-09-16,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
695,Italian Grand Prix2002,15,2002,Italian Grand Prix,2002-09-15,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
711,Italian Grand Prix2003,14,2003,Italian Grand Prix,2003-09-14,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
728,Italian Grand Prix2004,15,2004,Italian Grand Prix,2004-09-12,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
746,Italian Grand Prix2005,15,2005,Italian Grand Prix,2005-09-04,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
765,Italian Grand Prix2006,15,2006,Italian Grand Prix,2006-09-10,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
781,Italian Grand Prix2007,13,2007,Italian Grand Prix,2007-09-09,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
799,Italian Grand Prix2008,14,2008,Italian Grand Prix,2008-09-14,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
816,Italian Grand Prix2009,13,2009,Italian Grand Prix,2009-09-13,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
834,Italian Grand Prix2010,14,2010,Italian Grand Prix,2010-09-12,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
852,Italian Grand Prix2011,13,2011,Italian Grand Prix,2011-09-11,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
871,Italian Grand Prix2012,13,2012,Italian Grand Prix,2012-09-09,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
890,Italian Grand Prix2013,12,2013,Italian Grand Prix,2013-09-08,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
910,Italian Grand Prix2014,13,2014,Italian Grand Prix,2014-09-07,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
928,Italian Grand Prix2015,12,2015,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
949,Italian Grand Prix2016,14,2016,Italian Grand Prix,2016-09-04,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
969,Italian Grand Prix2017,13,2017,Italian Grand Prix,2017-09-03,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
990,Italian Grand Prix2018,14,2018,Italian Grand Prix,2018-09-02,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
1011,Italian Grand Prix2019,14,2019,Italian Grand Prix,2019-09-08,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
1026,Italian Grand Prix2020,8,2020,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
1049,Italian Grand Prix2021,14,2021,Italian Grand Prix,2021-09-12,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
1073,Italian Grand Prix2022,16,2022,Italian Grand Prix,2022-09-11,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
1093,Italian Grand Prix2023,14,2023,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
1117,Italian Grand Prix2024,16,2024,Italian Grand Prix,2024-09-01,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,api,2024-06-26
120,Mexican Grand Prix1963,9,1963,Mexican Grand Prix,1963-10-27,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,api,2024-06-26
131,Mexican Grand Prix1964,10,1964,Mexican Grand Prix,1964-10-25,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,api,2024-06-26
141,Mexican Grand Prix1965,10,1965,Mexican Grand Prix,1965-10-24,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,api,2024-06-26
150,Mexican Grand Prix1966,9,1966,Mexican Grand Prix,1966-10-23,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,api,2024-06-26
161,Mexican Grand Prix1967,11,1967,Mexican Grand Prix,1967-10-22,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,api,2024-06-26
173,Mexican Grand Prix1968,12,1968,Mexican Grand Prix,1968-11-03,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,api,2024-06-26
184,Mexican Grand Prix1969,11,1969,Mexican Grand Prix,1969-10-19,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,api,2024-06-26
197,Mexican Grand Prix1970,13,1970,Mexican Grand Prix,1970-10-25,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,api,2024-06-26
435,Mexican Grand Prix1986,15,1986,Mexican Grand Prix,1986-10-12,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,api,2024-06-26
450,Mexican Grand Prix1987,14,1987,Mexican Grand Prix,1987-10-18,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,api,2024-06-26
456,Mexican Grand Prix1988,4,1988,Mexican Grand Prix,1988-05-29,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,api,2024-06-26
472,Mexican Grand Prix1989,4,1989,Mexican Grand Prix,1989-05-28,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,api,2024-06-26
490,Mexican Grand Prix1990,6,1990,Mexican Grand Prix,1990-06-24,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,api,2024-06-26
506,Mexican Grand Prix1991,6,1991,Mexican Grand Prix,1991-06-16,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,api,2024-06-26
518,Mexican Grand Prix1992,2,1992,Mexican Grand Prix,1992-03-22,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,api,2024-06-26
933,Mexican Grand Prix2015,17,2015,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,api,2024-06-26
954,Mexican Grand Prix2016,19,2016,Mexican Grand Prix,2016-10-30,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,api,2024-06-26
974,Mexican Grand Prix2017,18,2017,Mexican Grand Prix,2017-10-29,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,api,2024-06-26
995,Mexican Grand Prix2018,19,2018,Mexican Grand Prix,2018-10-28,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,api,2024-06-26
1015,Mexican Grand Prix2019,18,2019,Mexican Grand Prix,2019-10-27,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,api,2024-06-26
1053,Mexico City Grand Prix2021,18,2021,Mexico City Grand Prix,2021-11-07,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,api,2024-06-26
1077,Mexico City Grand Prix2022,20,2022,Mexico City Grand Prix,2022-10-30,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,api,2024-06-26
