qualify_id,race_id,driver_id,constructor_id,number,position,q1,q2,q3,data_source,ingestion_date
371,36,2,2,9,3,1:26.895,1:25.358,1:26.556,dev,2024-06-12
372,36,1,1,2,4,1:26.674,1:25.577,1:26.755,dev,2024-06-12
373,36,9,2,10,5,1:26.696,1:25.882,1:27.347,dev,2024-06-12
374,36,21,4,3,6,1:27.270,1:25.944,1:27.634,dev,2024-06-12
375,36,17,9,15,7,1:26.978,1:26.623,1:27.934,dev,2024-06-12
376,36,15,7,12,8,1:27.014,1:26.688,1:28.404,dev,2024-06-12
377,36,23,7,11,9,1:27.328,1:26.739,1:28.692,dev,2024-06-12
378,36,11,8,22,10,1:27.365,1:26.758,1:28.871,dev,2024-06-12
379,36,19,8,23,11,1:26.986,1:26.909,\N,dev,2024-06-12
380,36,3,3,16,12,1:27.596,1:26.914,\N,dev,2024-06-12
381,36,5,4,4,13,1:27.529,1:26.964,\N,dev,2024-06-12
382,36,18,11,7,14,1:27.540,1:27.264,\N,dev,2024-06-12
383,36,25,3,17,15,1:27.479,1:27.393,\N,dev,2024-06-12
384,36,13,6,5,16,1:26.712,\N,\N,dev,2024-06-12
385,36,22,11,8,17,1:27.679,\N,\N,dev,2024-06-12
386,36,26,5,19,18,1:28.305,\N,\N,dev,2024-06-12
387,36,14,9,14,19,1:28.579,\N,\N,dev,2024-06-12
388,36,24,5,18,20,1:29.267,\N,\N,dev,2024-06-12
389,36,16,12,20,21,1:29.339,\N,\N,dev,2024-06-12
390,36,27,12,21,22,1:31.932,\N,\N,dev,2024-06-12
391,37,13,6,5,1,1:35.340,1:34.454,1:35.043,dev,2024-06-12
392,37,4,1,1,2,1:34.942,1:34.057,1:35.310,dev,2024-06-12
393,37,8,6,6,3,1:35.138,1:34.687,1:35.479,dev,2024-06-12
394,37,1,1,2,4,1:35.028,1:34.650,1:36.045,dev,2024-06-12
395,37,2,2,9,5,1:35.617,1:35.203,1:36.543,dev,2024-06-12
396,37,3,3,16,6,1:35.755,1:35.380,1:36.829,dev,2024-06-12
397,37,9,2,10,7,1:35.294,1:34.739,1:36.839,dev,2024-06-12
398,37,15,7,12,8,1:35.666,1:35.255,1:36.902,dev,2024-06-12
399,37,23,7,11,9,1:35.736,1:35.595,1:37.078,dev,2024-06-12
400,37,17,9,15,10,1:35.727,1:35.579,1:37.345,dev,2024-06-12
401,37,5,4,4,11,1:36.092,1:35.630,\N,dev,2024-06-12
402,37,21,4,3,12,1:35.879,1:35.706,\N,dev,2024-06-12
403,37,14,9,14,13,1:35.730,1:35.766,\N,dev,2024-06-12
404,37,11,8,22,14,1:36.430,1:35.945,\N,dev,2024-06-12
405,37,18,11,7,15,1:35.913,1:36.088,\N,dev,2024-06-12
406,37,24,5,18,16,1:36.140,1:36.145,\N,dev,2024-06-12
407,37,26,5,19,17,1:36.578,\N,\N,dev,2024-06-12
408,37,19,8,23,18,1:36.816,\N,\N,dev,2024-06-12
409,37,22,11,8,19,1:36.827,\N,\N,dev,2024-06-12
410,37,25,3,17,20,1:37.326,\N,\N,dev,2024-06-12
411,37,27,12,21,21,1:38.279,\N,\N,dev,2024-06-12
412,37,16,12,20,22,1:38.415,\N,\N,dev,2024-06-12
413,38,13,6,5,1,1:32.443,1:31.359,1:32.652,dev,2024-06-12
414,38,1,1,2,2,1:32.580,1:31.752,1:32.935,dev,2024-06-12
415,38,8,6,6,3,1:33.161,1:31.812,1:33.131,dev,2024-06-12
416,38,4,1,1,4,1:33.049,1:32.214,1:33.192,dev,2024-06-12
417,38,2,2,9,5,1:33.164,1:32.154,1:33.404,dev,2024-06-12
418,38,9,2,10,6,1:33.348,1:32.292,1:33.710,dev,2024-06-12
419,38,21,4,3,7,1:33.556,1:32.889,1:34.056,dev,2024-06-12
420,38,17,9,15,8,1:33.496,1:32.808,1:34.106,dev,2024-06-12
421,38,15,7,12,9,1:33.218,1:32.429,1:34.154,dev,2024-06-12
422,38,3,3,16,10,1:33.349,1:32.815,1:34.399,dev,2024-06-12
423,38,25,3,17,11,1:33.759,1:32.915,\N,dev,2024-06-12
424,38,5,4,4,12,1:33.467,1:32.935,\N,dev,2024-06-12
425,38,19,8,23,13,1:33.299,1:33.082,\N,dev,2024-06-12
426,38,23,7,11,14,1:33.923,1:33.294,\N,dev,2024-06-12
427,38,22,11,8,15,1:33.776,1:33.624,\N,dev,2024-06-12
428,38,18,11,7,16,1:33.967,1:33.731,\N,dev,2024-06-12
429,38,11,8,22,17,1:33.984,\N,\N,dev,2024-06-12
430,38,24,5,18,18,1:34.024,\N,\N,dev,2024-06-12
431,38,26,5,19,19,1:34.333,\N,\N,dev,2024-06-12
432,38,16,12,20,20,1:35.280,\N,\N,dev,2024-06-12
433,38,14,9,14,21,1:35.341,\N,\N,dev,2024-06-12
434,38,27,12,12,22,1:35.533,\N,\N,dev,2024-06-12
435,39,13,6,5,1,1:21.375,1:20.597,1:21.421,dev,2024-06-12
436,39,4,1,1,2,1:21.609,1:20.797,1:21.451,dev,2024-06-12
437,39,8,6,6,3,1:21.802,1:20.741,1:21.723,dev,2024-06-12
438,39,1,1,2,4,1:21.120,1:20.713,1:21.785,dev,2024-06-12
439,39,9,2,10,5,1:21.941,1:21.381,1:22.253,dev,2024-06-12
440,39,15,7,12,6,1:22.501,1:21.554,1:22.324,dev,2024-06-12
441,39,2,2,9,7,1:21.625,1:21.113,1:22.389,dev,2024-06-12
442,39,5,4,4,8,1:21.790,1:21.623,1:22.568,dev,2024-06-12
443,39,14,9,14,9,1:22.491,1:21.488,1:22.749,dev,2024-06-12
444,39,21,4,3,10,1:22.064,1:21.677,1:22.881,dev,2024-06-12
445,39,3,3,16,11,1:21.943,1:21.968,\N,dev,2024-06-12
446,39,22,11,8,12,1:22.502,1:22.097,\N,dev,2024-06-12
447,39,11,8,22,13,1:22.090,1:22.115,\N,dev,2024-06-12
448,39,18,11,7,14,1:22.503,1:22.120,\N,dev,2024-06-12
449,39,19,8,23,15,1:22.295,\N,\N,dev,2024-06-12
450,39,24,5,18,16,1:22.508,\N,\N,dev,2024-06-12
451,39,23,7,11,17,1:22.666,\N,\N,dev,2024-06-12
452,39,25,3,17,18,1:22.769,\N,\N,dev,2024-06-12
453,39,17,9,15,19,1:23.398,\N,\N,dev,2024-06-12
454,39,16,12,20,20,1:23.811,\N,\N,dev,2024-06-12
455,39,27,12,21,21,1:23.990,\N,\N,dev,2024-06-12
456,39,26,5,19,22,\N,\N,\N,dev,2024-06-12
457,40,4,1,1,1,1:16.059,1:15.431,1:15.726,dev,2024-06-12
458,40,1,1,2,2,1:15.685,1:15.479,1:15.905,dev,2024-06-12
459,40,13,6,5,3,1:16.786,1:16.034,1:15.967,dev,2024-06-12
460,40,21,4,3,4,1:17.596,1:16.054,1:16.285,dev,2024-06-12
461,40,3,3,16,5,1:16.870,1:16.100,1:16.439,dev,2024-06-12
462,40,17,9,15,6,1:17.816,1:16.420,1:16.784,dev,2024-06-12
463,40,2,2,9,7,1:17.385,1:15.733,1:16.832,dev,2024-06-12
464,40,9,2,10,8,1:17.584,1:15.576,1:16.955,dev,2024-06-12
465,40,22,11,8,9,1:17.244,1:16.454,1:17.498,dev,2024-06-12
466,40,18,11,7,10,1:17.297,1:16.457,1:17.939,dev,2024-06-12
467,40,25,3,17,11,1:17.874,1:16.662,\N,dev,2024-06-12
468,40,24,5,18,12,1:16.720,1:16.703,\N,dev,2024-06-12
469,40,14,9,14,13,1:17.204,1:16.319,\N,dev,2024-06-12
470,40,15,7,12,14,1:17.686,1:16.988,\N,dev,2024-06-12
471,40,5,4,4,15,1:17.836,1:17.125,\N,dev,2024-06-12
472,40,8,6,6,16,1:16.251,\N,\N,dev,2024-06-12
473,40,19,8,23,17,1:18.250,\N,\N,dev,2024-06-12
474,40,26,5,19,18,1:18.390,\N,\N,dev,2024-06-12
475,40,16,12,20,19,1:18.418,\N,\N,dev,2024-06-12
476,40,23,7,11,20,1:18.539,\N,\N,dev,2024-06-12
477,40,11,8,22,21,1:18.554,\N,\N,dev,2024-06-12
478,40,27,12,21,22,\N,\N,\N,dev,2024-06-12
479,41,1,1,2,1,1:16.576,1:15.486,1:15.707,dev,2024-06-12
480,41,4,1,1,2,1:16.562,1:15.522,1:16.163,dev,2024-06-12
481,41,2,2,9,3,1:17.006,1:15.960,1:16.266,dev,2024-06-12
482,41,8,6,6,4,1:16.468,1:16.592,1:16.411,dev,2024-06-12
483,41,13,6,5,5,1:16.756,1:16.138,1:16.570,dev,2024-06-12
484,41,17,9,15,6,1:17.315,1:16.257,1:16.913,dev,2024-06-12
485,41,3,3,16,7,1:17.016,1:16.190,1:16.919,dev,2024-06-12
486,41,9,2,10,8,1:17.267,1:16.368,1:16.993,dev,2024-06-12
487,41,21,4,3,9,1:16.805,1:16.288,1:17.229,dev,2024-06-12
488,41,15,7,12,10,1:17.324,1:16.600,1:17.747,dev,2024-06-12
489,41,11,8,22,11,1:17.490,1:16.743,\N,dev,2024-06-12
490,41,24,5,18,12,1:17.541,1:16.760,\N,dev,2024-06-12
491,41,22,11,8,13,1:17.011,1:17.116,\N,dev,2024-06-12
492,41,14,9,14,14,1:17.436,1:17.304,\N,dev,2024-06-12
493,41,18,11,7,15,1:17.522,1:17.541,\N,dev,2024-06-12
494,41,26,5,19,16,1:17.433,1:17.571,\N,dev,2024-06-12
495,41,19,8,23,17,1:17.542,\N,\N,dev,2024-06-12
496,41,23,7,11,18,1:17.634,\N,\N,dev,2024-06-12
497,41,25,3,17,19,1:18.089,\N,\N,dev,2024-06-12
498,41,16,12,20,20,1:18.536,\N,\N,dev,2024-06-12
499,41,27,12,21,21,1:19.196,\N,\N,dev,2024-06-12
500,41,5,4,4,22,1:17.806,\N,\N,dev,2024-06-12
501,42,1,1,2,1,1:12.563,1:12.065,1:12.331,dev,2024-06-12
502,42,4,1,1,2,1:12.416,1:11.926,1:12.500,dev,2024-06-12
503,42,13,6,5,3,1:12.731,1:12.180,1:12.703,dev,2024-06-12
504,42,8,6,6,4,1:12.732,1:12.111,1:12.839,dev,2024-06-12
505,42,2,2,9,5,1:12.543,1:12.188,1:12.847,dev,2024-06-12
506,42,5,4,4,6,1:12.998,1:12.599,1:13.308,dev,2024-06-12
507,42,20,2,10,7,1:12.711,1:12.644,1:13.513,dev,2024-06-12
508,42,15,7,12,8,1:13.186,1:12.828,1:13.789,dev,2024-06-12
509,42,17,9,15,9,1:13.425,1:12.788,1:13.871,dev,2024-06-12
510,42,21,4,3,10,1:13.168,1:12.603,1:13.953,dev,2024-06-12
511,42,14,9,14,11,1:13.424,1:12.873,\N,dev,2024-06-12
512,42,23,7,11,12,1:12.851,1:12.920,\N,dev,2024-06-12
513,42,18,11,7,13,1:13.306,1:12.998,\N,dev,2024-06-12
514,42,3,3,16,14,1:13.128,1:13.060,\N,dev,2024-06-12
515,42,22,11,8,15,1:13.203,1:13.201,\N,dev,2024-06-12
516,42,19,8,23,16,1:13.164,1:13.259,\N,dev,2024-06-12
517,42,25,3,17,17,1:13.441,\N,\N,dev,2024-06-12
518,42,11,8,22,18,1:13.477,\N,\N,dev,2024-06-12
519,42,24,5,18,19,1:13.484,\N,\N,dev,2024-06-12
520,42,26,5,19,20,1:13.712,\N,\N,dev,2024-06-12
521,42,16,12,20,21,1:14.122,\N,\N,dev,2024-06-12
522,42,27,12,21,22,1:14.597,\N,\N,dev,2024-06-12
523,43,13,6,5,1,1:15.303,1:14.822,1:15.034,dev,2024-06-12
524,43,1,1,2,2,1:14.805,1:14.795,1:15.104,dev,2024-06-12
525,43,8,6,6,3,1:14.872,1:14.828,1:15.257,dev,2024-06-12
526,43,9,2,10,4,1:15.778,1:15.066,1:15.493,dev,2024-06-12
527,43,21,4,3,5,1:16.047,1:15.227,1:15.674,dev,2024-06-12
528,43,5,4,4,6,1:15.524,1:15.272,1:15.826,dev,2024-06-12
529,43,2,2,9,7,1:15.783,1:15.149,1:15.900,dev,2024-06-12
530,43,15,7,12,8,1:16.118,1:15.379,1:15.935,dev,2024-06-12
531,43,3,3,16,9,1:16.092,1:15.331,1:16.328,dev,2024-06-12
532,43,4,1,1,10,1:15.322,1:15.084,\N,dev,2024-06-12
533,43,23,7,11,11,1:15.760,1:15.534,\N,dev,2024-06-12
534,43,18,11,7,12,1:16.113,1:15.584,\N,dev,2024-06-12
535,43,22,11,8,13,1:16.140,1:15.761,\N,dev,2024-06-12
536,43,17,9,15,14,1:15.746,1:15.806,\N,dev,2024-06-12
537,43,26,5,19,15,1:15.980,1:16.049,\N,dev,2024-06-12
538,43,14,9,14,16,1:15.915,\N,\N,dev,2024-06-12
539,43,24,5,18,17,1:16.142,\N,\N,dev,2024-06-12
540,43,25,3,17,18,1:16.241,\N,\N,dev,2024-06-12
541,43,19,8,23,19,1:16.366,\N,\N,dev,2024-06-12
542,43,27,12,21,20,1:17.826,\N,\N,dev,2024-06-12
543,43,16,12,20,21,1:17.915,\N,\N,dev,2024-06-12
544,43,11,8,22,22,1:16.244,\N,\N,dev,2024-06-12
545,44,1,1,2,1,1:19.885,1:19.400,1:19.997,dev,2024-06-12
546,44,8,6,6,2,1:19.753,1:19.252,1:20.099,dev,2024-06-12
547,44,4,1,1,3,1:19.330,1:19.152,1:20.147,dev,2024-06-12
548,44,13,6,5,4,1:19.790,1:19.421,1:20.265,dev,2024-06-12
549,44,9,2,10,5,1:20.294,1:20.054,1:20.401,dev,2024-06-12
550,44,23,7,11,6,1:20.513,1:19.860,1:20.516,dev,2024-06-12
551,44,5,4,4,7,1:20.570,1:20.077,1:20.721,dev,2024-06-12
552,44,21,4,3,8,1:20.842,1:20.042,1:20.775,dev,2024-06-12
553,44,2,2,9,9,1:20.534,1:20.178,1:20.894,dev,2024-06-12
554,44,15,7,12,10,1:21.150,1:20.133,1:21.240,dev,2024-06-12
555,44,17,9,15,11,1:20.583,1:20.235,\N,dev,2024-06-12
556,44,14,9,14,12,1:21.154,1:20.329,\N,dev,2024-06-12
557,44,25,3,17,13,1:20.830,1:20.350,\N,dev,2024-06-12
558,44,22,11,8,14,1:21.169,1:20.364,\N,dev,2024-06-12
559,44,26,5,19,15,1:20.834,1:20.515,\N,dev,2024-06-12
560,44,24,5,18,16,1:21.160,1:20.823,\N,dev,2024-06-12
561,44,3,3,16,17,1:21.219,\N,\N,dev,2024-06-12
562,44,18,11,7,18,1:21.335,\N,\N,dev,2024-06-12
563,44,19,8,23,19,1:21.448,\N,\N,dev,2024-06-12
564,44,16,12,20,20,1:22.019,\N,\N,dev,2024-06-12
565,44,11,8,22,21,1:22.045,\N,\N,dev,2024-06-12
566,44,27,12,21,22,1:22.586,\N,\N,dev,2024-06-12
567,45,8,6,6,1,1:31.522,1:31.237,1:31.450,dev,2024-06-12
568,45,4,1,1,2,1:31.074,1:30.983,1:31.741,dev,2024-06-12
569,45,13,6,5,3,1:31.447,1:30.912,1:31.778,dev,2024-06-12
570,45,2,2,9,4,1:31.889,1:31.652,1:31.840,dev,2024-06-12
571,45,9,2,10,5,1:31.961,1:31.444,1:32.123,dev,2024-06-12
572,45,17,9,15,6,1:32.629,1:31.661,1:32.476,dev,2024-06-12
573,45,5,4,4,7,1:32.594,1:31.783,1:32.478,dev,2024-06-12
574,45,15,7,12,8,1:32.381,1:31.859,1:32.501,dev,2024-06-12
575,45,23,7,11,9,1:32.446,1:31.843,1:32.570,dev,2024-06-12
576,45,1,1,2,10,1:31.587,1:31.185,1:33.833,dev,2024-06-12
577,45,3,3,16,11,1:32.117,1:31.978,\N,dev,2024-06-12
578,45,25,3,17,12,1:32.173,1:31.996,\N,dev,2024-06-12
579,45,21,4,3,13,1:32.378,1:32.010,\N,dev,2024-06-12
580,45,22,11,8,14,1:32.674,1:32.221,\N,dev,2024-06-12
581,45,19,8,23,15,1:32.793,1:32.451,\N,dev,2024-06-12
582,45,11,8,22,16,1:32.678,1:32.838,\N,dev,2024-06-12
583,45,18,11,7,17,1:32.983,\N,\N,dev,2024-06-12
584,45,26,5,19,18,1:33.038,\N,\N,dev,2024-06-12
585,45,24,5,18,19,1:33.148,\N,\N,dev,2024-06-12
586,45,14,9,14,20,1:33.151,\N,\N,dev,2024-06-12
587,45,16,12,20,21,1:34.500,\N,\N,dev,2024-06-12
588,45,28,12,21,22,1:35.940,\N,\N,dev,2024-06-12
589,46,4,1,1,1,1:20.425,1:19.661,1:19.674,dev,2024-06-12
590,46,1,1,2,2,1:19.570,1:19.301,1:19.781,dev,2024-06-12
591,46,2,2,9,3,1:20.751,1:20.322,1:20.259,dev,2024-06-12
592,46,8,6,6,4,1:20.435,1:20.107,1:20.410,dev,2024-06-12
593,46,3,3,16,5,1:20.547,1:20.188,1:20.632,dev,2024-06-12
594,46,23,7,11,6,1:20.449,1:20.455,1:20.714,dev,2024-06-12
595,46,9,2,10,7,1:20.366,1:20.703,1:20.876,dev,2024-06-12
596,46,21,4,3,8,1:21.645,1:20.590,1:21.079,dev,2024-06-12
597,46,15,7,12,9,1:20.481,1:19.951,1:21.206,dev,2024-06-12
598,46,17,9,15,10,1:20.794,1:20.439,1:21.256,dev,2024-06-12
599,46,14,9,14,11,1:21.291,1:20.718,\N,dev,2024-06-12
600,46,5,4,4,12,1:20.285,1:20.779,\N,dev,2024-06-12
601,46,25,3,17,13,1:21.243,1:20.865,\N,dev,2024-06-12
602,46,13,6,5,14,1:20.408,1:21.021,\N,dev,2024-06-12
603,46,19,8,23,15,1:21.018,1:21.127,\N,dev,2024-06-12
604,46,24,5,18,16,1:21.730,1:21.993,\N,dev,2024-06-12
605,46,18,11,7,17,1:21.737,\N,\N,dev,2024-06-12
606,46,22,11,8,18,1:21.877,\N,\N,dev,2024-06-12
607,46,11,8,22,19,1:22.143,\N,\N,dev,2024-06-12
608,46,20,5,19,20,1:22.177,\N,\N,dev,2024-06-12
609,46,16,12,20,21,1:22.737,\N,\N,dev,2024-06-12
610,46,29,12,21,22,1:23.774,\N,\N,dev,2024-06-12
611,47,13,6,5,1,1:27.488,1:27.039,1:27.329,dev,2024-06-12
612,47,1,1,2,2,1:27.513,1:26.936,1:27.373,dev,2024-06-12
613,47,8,6,6,3,1:27.294,1:26.902,1:27.546,dev,2024-06-12
614,47,4,1,1,4,1:27.328,1:26.841,1:27.574,dev,2024-06-12
615,47,9,2,10,5,1:27.997,1:27.253,1:27.722,dev,2024-06-12
616,47,2,2,9,6,1:28.099,1:27.253,1:28.037,dev,2024-06-12
617,47,5,4,4,7,1:28.127,1:27.039,1:28.491,dev,2024-06-12
618,47,3,3,16,8,1:28.275,1:27.750,1:28.501,dev,2024-06-12
619,47,15,7,12,9,1:28.318,1:27.801,1:28.740,dev,2024-06-12
620,47,21,4,3,10,1:28.313,1:27.880,1:29.322,dev,2024-06-12
621,47,19,8,23,11,1:28.304,1:28.002,\N,dev,2024-06-12
622,47,17,9,15,12,1:28.500,1:28.013,\N,dev,2024-06-12
623,47,14,9,14,13,1:28.395,1:28.100,\N,dev,2024-06-12
624,47,25,3,17,14,1:28.360,1:28.390,\N,dev,2024-06-12
625,47,24,5,18,15,1:28.798,\N,\N,dev,2024-06-12
626,47,23,7,11,16,1:28.809,\N,\N,dev,2024-06-12
627,47,11,8,22,17,1:28.953,\N,\N,dev,2024-06-12
628,47,20,5,19,18,1:29.408,\N,\N,dev,2024-06-12
629,47,16,12,20,19,1:29.861,\N,\N,dev,2024-06-12
630,47,29,12,21,20,1:31.479,\N,\N,dev,2024-06-12
631,47,18,11,7,21,1:28.373,1:28.220,\N,dev,2024-06-12
632,47,22,11,8,22,1:28.792,1:28.188,\N,dev,2024-06-12
633,48,4,1,1,1,1:21.718,1:21.356,1:21.997,dev,2024-06-12
634,48,1,1,2,2,1:21.956,1:21.746,1:22.034,dev,2024-06-12
635,48,13,6,5,3,1:22.309,1:21.993,1:22.549,dev,2024-06-12
636,48,2,2,9,4,1:23.107,1:22.466,1:23.174,dev,2024-06-12
637,48,8,6,6,5,1:22.673,1:22.369,1:23.183,dev,2024-06-12
638,48,9,2,10,6,1:23.088,1:22.400,1:23.446,dev,2024-06-12
639,48,5,4,4,7,1:23.505,1:23.134,1:24.102,dev,2024-06-12
640,48,3,3,16,8,1:23.333,1:22.748,1:24.382,dev,2024-06-12
641,48,15,7,12,9,1:23.724,1:23.107,1:24.555,dev,2024-06-12
642,48,18,11,7,10,1:23.639,1:23.021,1:25.165,dev,2024-06-12
643,48,17,9,15,11,1:23.575,1:23.166,\N,dev,2024-06-12
644,48,22,11,8,12,1:23.474,1:23.176,\N,dev,2024-06-12
645,48,25,3,17,13,1:23.739,1:23.209,\N,dev,2024-06-12
646,48,19,8,23,14,1:23.646,1:23.274,\N,dev,2024-06-12
647,48,21,4,3,15,1:23.559,1:23.325,\N,dev,2024-06-12
648,48,20,5,19,16,1:23.578,1:23.351,\N,dev,2024-06-12
649,48,11,8,22,17,1:23.749,\N,\N,dev,2024-06-12
650,48,23,7,11,18,1:23.787,\N,\N,dev,2024-06-12
651,48,24,5,18,19,1:23.886,\N,\N,dev,2024-06-12
652,48,14,9,14,20,1:24.019,\N,\N,dev,2024-06-12
653,48,16,12,20,21,1:24.699,\N,\N,dev,2024-06-12
654,48,29,12,21,22,1:25.084,\N,\N,dev,2024-06-12
655,49,8,6,6,1,1:46.242,1:45.070,1:45.994,dev,2024-06-12
656,49,13,6,5,2,1:46.060,1:45.173,1:46.011,dev,2024-06-12
657,49,4,1,1,3,1:46.058,1:45.442,1:46.091,dev,2024-06-12
658,49,1,1,2,4,1:46.437,1:45.132,1:46.406,dev,2024-06-12
659,49,3,3,16,5,1:46.950,1:46.469,1:47.334,dev,2024-06-12
660,49,2,2,9,6,1:46.923,1:45.994,1:47.409,dev,2024-06-12
661,49,17,9,15,7,1:47.084,1:46.426,1:47.524,dev,2024-06-12
662,49,15,7,12,8,1:47.143,1:46.480,1:47.798,dev,2024-06-12
663,49,5,4,4,9,1:46.971,1:46.240,1:48.505,dev,2024-06-12
664,49,23,7,11,10,1:47.300,1:46.618,\N,dev,2024-06-12
665,49,14,9,14,11,1:47.340,1:46.800,\N,dev,2024-06-12
666,49,18,11,7,12,1:47.474,1:46.955,\N,dev,2024-06-12
667,49,24,5,18,13,1:47.576,1:47.115,\N,dev,2024-06-12
668,49,9,2,10,14,1:46.707,1:45.885,1:46.996,dev,2024-06-12
669,49,25,3,17,15,1:47.522,1:47.394,\N,dev,2024-06-12
670,49,20,5,19,16,1:47.581,\N,\N,dev,2024-06-12
671,49,22,11,8,17,1:47.954,\N,\N,dev,2024-06-12
672,49,11,8,22,18,1:47.980,\N,\N,dev,2024-06-12
673,49,16,12,20,19,1:48.044,\N,\N,dev,2024-06-12
674,49,19,8,23,20,1:48.199,\N,\N,dev,2024-06-12
675,49,29,12,21,21,1:49.557,\N,\N,dev,2024-06-12
676,49,21,4,3,22,1:47.143,1:46.603,\N,dev,2024-06-12
677,50,1,1,2,1,1:25.489,1:24.753,1:25.368,dev,2024-06-12
678,50,4,1,1,2,1:25.379,1:24.806,1:25.438,dev,2024-06-12
679,50,8,6,6,3,1:25.390,1:24.988,1:25.516,dev,2024-06-12
680,50,13,6,5,4,1:25.359,1:25.049,1:25.765,dev,2024-06-12
681,50,2,2,9,5,1:25.971,1:25.248,1:26.505,dev,2024-06-12
682,50,18,11,7,6,1:26.614,1:25.454,1:26.913,dev,2024-06-12
683,50,17,9,15,7,1:25.970,1:25.535,1:26.914,dev,2024-06-12
684,50,20,5,19,8,1:26.025,1:25.909,1:26.973,dev,2024-06-12
685,50,9,2,10,9,1:26.300,1:25.530,1:27.225,dev,2024-06-12
686,50,21,4,3,10,1:26.909,1:26.033,\N,dev,2024-06-12
687,50,5,4,4,11,1:27.223,1:26.232,\N,dev,2024-06-12
688,50,14,9,14,12,1:26.904,1:26.247,\N,dev,2024-06-12
689,50,15,7,12,13,1:26.711,1:26.253,\N,dev,2024-06-12
690,50,24,5,18,14,1:27.234,1:26.948,\N,dev,2024-06-12
691,50,23,7,11,15,1:27.191,\N,\N,dev,2024-06-12
692,50,3,3,16,16,1:26.579,1:25.816,1:26.728,dev,2024-06-12
693,50,22,11,8,17,1:27.323,\N,\N,dev,2024-06-12
694,50,25,3,17,18,1:27.454,\N,\N,dev,2024-06-12
695,50,19,8,23,19,1:27.564,\N,\N,dev,2024-06-12
696,50,16,12,20,20,1:28.628,\N,\N,dev,2024-06-12
697,50,11,8,22,21,1:28.762,\N,\N,dev,2024-06-12
698,50,29,12,21,22,1:29.668,\N,\N,dev,2024-06-12
699,51,1,1,2,1,1:35.798,1:35.898,1:35.908,dev,2024-06-12
700,51,8,6,6,2,1:35.692,1:35.381,1:36.044,dev,2024-06-12
701,51,13,6,5,3,1:35.792,1:35.796,1:36.221,dev,2024-06-12
702,51,4,1,1,4,1:35.809,1:35.845,1:36.576,dev,2024-06-12
703,51,14,9,14,5,1:36.930,1:36.252,1:37.619,dev,2024-06-12
704,51,23,7,11,6,1:37.135,1:36.709,1:38.013,dev,2024-06-12
705,51,17,9,15,7,1:37.199,1:36.602,1:38.153,dev,2024-06-12
706,51,2,2,9,8,1:36.737,1:36.217,1:38.455,dev,2024-06-12
707,51,9,2,10,9,1:36.309,1:36.116,1:38.472,dev,2024-06-12
708,51,18,11,7,10,1:37.092,1:36.771,1:39.285,dev,2024-06-12
709,51,24,5,18,11,1:37.047,1:36.862,\N,dev,2024-06-12
710,51,15,7,12,12,1:37.209,1:36.959,\N,dev,2024-06-12
711,51,5,4,4,13,1:37.225,1:36.991,\N,dev,2024-06-12
712,51,19,8,23,14,1:37.203,1:37.247,\N,dev,2024-06-12
713,51,3,3,16,15,1:37.144,1:37.483,\N,dev,2024-06-12
714,51,22,11,8,16,1:37.251,\N,\N,dev,2024-06-12
715,51,20,5,19,17,1:37.006,1:36.891,\N,dev,2024-06-12
716,51,21,4,3,18,1:37.290,\N,\N,dev,2024-06-12
717,51,25,3,17,19,1:37.456,\N,\N,dev,2024-06-12
718,51,11,8,22,20,1:38.218,\N,\N,dev,2024-06-12
719,51,16,12,20,21,1:38.668,\N,\N,dev,2024-06-12
720,51,29,12,21,22,1:39.336,\N,\N,dev,2024-06-12
721,52,13,6,5,1,1:12.303,1:12.374,1:11.931,dev,2024-06-12
722,52,1,1,2,2,1:13.033,1:12.296,1:12.082,dev,2024-06-12
723,52,8,6,6,3,1:13.016,1:12.161,1:12.322,dev,2024-06-12
724,52,4,1,1,4,1:12.895,1:12.637,1:12.356,dev,2024-06-12
725,52,17,9,15,5,1:13.081,1:12.683,1:12.928,dev,2024-06-12
726,52,2,2,9,6,1:13.472,1:12.888,1:13.081,dev,2024-06-12
727,52,9,2,10,7,1:13.085,1:12.641,1:13.129,dev,2024-06-12
728,52,15,7,12,8,1:13.470,1:12.832,1:13.195,dev,2024-06-12
729,52,14,9,14,9,1:13.264,1:12.846,1:13.272,dev,2024-06-12
730,52,3,3,16,10,1:13.707,1:12.752,1:13.477,dev,2024-06-12
731,52,22,11,8,11,1:13.661,1:12.932,\N,dev,2024-06-12
732,52,21,4,3,12,1:13.482,1:12.968,\N,dev,2024-06-12
733,52,20,5,19,13,1:13.853,1:13.058,\N,dev,2024-06-12
734,52,24,5,18,14,1:13.607,1:13.251,\N,dev,2024-06-12
735,52,23,7,11,15,1:13.767,1:13.315,\N,dev,2024-06-12
736,52,18,11,7,16,1:14.054,1:13.469,\N,dev,2024-06-12
737,52,5,4,4,17,1:14.078,\N,\N,dev,2024-06-12
738,52,11,8,22,18,1:14.098,\N,\N,dev,2024-06-12
739,52,6,3,17,19,1:14.417,\N,\N,dev,2024-06-12
740,52,19,8,23,20,1:14.596,\N,\N,dev,2024-06-12
741,52,16,12,20,21,1:15.217,\N,\N,dev,2024-06-12
742,52,29,12,21,22,1:15.487,\N,\N,dev,2024-06-12
