result_id,race_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,status,data_source,ingestion_date
6362,273,408,190,19,19,5,5,positionOrder,2.0,75,+1 Lap,dev,2024-06-06
6370,273,481,190,18,18,13,R,positionOrder,0.0,55,Gearbox,dev,2024-06-06
6378,273,598,190,38,26,21,R,positionOrder,0.0,16,Fuel system,dev,2024-06-06
6380,273,25,193,5,3,23,R,positionOrder,0.0,4,Ignition,dev,2024-06-06
6368,273,567,193,6,14,11,R,positionOrder,0.0,67,Engine,dev,2024-06-06
6371,273,221,204,4,5,14,R,positionOrder,0.0,47,Engine,dev,2024-06-06
6359,273,690,204,3,8,2,2,positionOrder,6.0,76,Finished,dev,2024-06-06
6384,273,390,211,20,0,27,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
6818,290,746,23,8,7,5,5,positionOrder,2.0,68,Finished,dev,2024-06-06
6829,290,823,23,7,2,16,R,positionOrder,0.0,60,Fuel system,dev,2024-06-06
6846,290,242,30,35,0,33,F,positionOrder,0.0,0,Did not prequalify,dev,2024-06-06
6841,290,644,69,22,0,28,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
6838,290,761,69,23,10,25,R,positionOrder,0.0,3,Electrical,dev,2024-06-06
6815,290,451,75,11,3,2,2,positionOrder,6.0,68,Finished,dev,2024-06-06
6828,290,645,75,12,14,15,15,positionOrder,0.0,62,+6 Laps,dev,2024-06-06
6831,290,269,76,28,22,18,R,positionOrder,0.0,42,Throttle,dev,2024-06-06
6839,290,415,87,24,13,26,R,positionOrder,0.0,0,Accident,dev,2024-06-06
6844,290,629,107,31,0,31,F,positionOrder,0.0,0,Did not prequalify,dev,2024-06-06
6819,290,438,111,26,15,6,6,positionOrder,1.0,67,+1 Lap,dev,2024-06-06
6842,290,367,124,38,0,29,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
6836,290,691,124,10,24,23,R,positionOrder,0.0,6,Accident,dev,2024-06-06
6849,290,432,124,32,0,36,F,positionOrder,0.0,0,Did not prequalify,dev,2024-06-06
6832,290,526,124,37,17,19,R,positionOrder,0.0,28,Transmission,dev,2024-06-06
6823,290,562,124,27,26,10,10,positionOrder,0.0,66,+2 Laps,dev,2024-06-06
6840,290,649,124,9,0,27,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
6845,290,751,124,33,0,32,F,positionOrder,0.0,0,Did not prequalify,dev,2024-06-06
6848,290,519,134,45,0,35,F,positionOrder,0.0,0,Did not prequalify,dev,2024-06-06
6824,290,807,135,40,9,11,11,positionOrder,0.0,66,+2 Laps,dev,2024-06-06
6814,290,387,135,1,1,1,1,positionOrder,9.0,68,Finished,dev,2024-06-06
6826,290,481,135,30,19,13,13,positionOrder,0.0,64,+4 Laps,dev,2024-06-06
6817,290,507,135,2,11,4,4,positionOrder,3.0,68,Finished,dev,2024-06-06
6843,290,217,135,36,0,30,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
6822,290,401,156,34,20,9,9,positionOrder,0.0,67,+1 Lap,dev,2024-06-06
6835,290,397,169,15,21,22,R,positionOrder,0.0,16,Turbo,dev,2024-06-06
6820,290,408,175,17,12,7,7,positionOrder,0.0,67,+1 Lap,dev,2024-06-06
6833,290,591,175,16,25,20,R,positionOrder,0.0,20,Fuel pressure,dev,2024-06-06
6821,290,107,190,19,8,8,8,positionOrder,0.0,67,+1 Lap,dev,2024-06-06
6825,290,706,190,18,23,12,12,positionOrder,0.0,66,+2 Laps,dev,2024-06-06
6847,290,782,190,44,0,34,F,positionOrder,0.0,0,Did not prequalify,dev,2024-06-06
6827,290,25,193,5,6,14,14,positionOrder,0.0,62,Engine,dev,2024-06-06
6816,290,567,193,6,5,3,3,positionOrder,4.0,68,Finished,dev,2024-06-06
6834,290,221,204,4,18,21,R,positionOrder,0.0,16,Brakes,dev,2024-06-06
6837,290,601,204,3,16,24,R,positionOrder,0.0,3,Engine,dev,2024-06-06
6830,290,690,211,20,4,17,R,positionOrder,0.0,59,Engine,dev,2024-06-06
7328,307,591,11,35,5,15,R,positionOrder,0.0,40,Suspension,dev,2024-06-06
7341,307,743,11,36,0,28,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
7325,307,664,15,10,22,12,R,positionOrder,0.0,59,Suspension,dev,2024-06-06
7324,307,507,15,9,26,11,N,positionOrder,0.0,65,+11 Laps,dev,2024-06-06
7315,307,451,23,1,4,2,2,positionOrder,6.0,76,Finished,dev,2024-06-06
7316,307,823,23,2,9,3,3,positionOrder,4.0,76,Finished,dev,2024-06-06
7333,307,195,69,22,15,20,R,positionOrder,0.0,30,Wheel,dev,2024-06-06
7342,307,459,69,23,0,29,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
7336,307,807,75,12,13,23,R,positionOrder,0.0,19,Transmission,dev,2024-06-06
7314,307,645,75,11,8,1,1,positionOrder,9.0,76,Finished,dev,2024-06-06
7331,307,269,76,14,11,18,R,positionOrder,0.0,32,Engine,dev,2024-06-06
7323,307,438,111,26,7,10,10,positionOrder,0.0,73,+3 Laps,dev,2024-06-06
7320,307,314,135,33,16,7,7,positionOrder,0.0,75,+1 Lap,dev,2024-06-06
7338,307,387,135,7,14,25,R,positionOrder,0.0,7,Accident,dev,2024-06-06
7321,307,481,135,30,24,8,8,positionOrder,0.0,75,+1 Lap,dev,2024-06-06
7319,307,761,135,8,20,6,6,positionOrder,1.0,75,+1 Lap,dev,2024-06-06
7343,307,782,135,40,0,30,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
7332,307,526,141,37,23,19,R,positionOrder,0.0,32,Fuel system,dev,2024-06-06
7327,307,397,169,15,12,14,R,positionOrder,0.0,46,Turbo,dev,2024-06-06
7326,307,644,175,17,17,13,R,positionOrder,0.0,49,Gearbox,dev,2024-06-06
7318,307,746,175,16,18,5,5,positionOrder,2.0,75,+1 Lap,dev,2024-06-06
7322,307,107,190,19,25,9,9,positionOrder,0.0,75,+1 Lap,dev,2024-06-06
7340,307,415,190,18,0,27,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
7334,307,25,193,5,2,21,R,positionOrder,0.0,28,Engine,dev,2024-06-06
7339,307,601,193,6,1,26,R,positionOrder,0.0,6,Fuel system,dev,2024-06-06
7337,307,639,193,25,21,24,R,positionOrder,0.0,15,Gearbox,dev,2024-06-06
7317,307,221,204,4,10,4,4,positionOrder,3.0,76,Finished,dev,2024-06-06
7329,307,616,204,3,19,16,R,positionOrder,0.0,40,Gearbox,dev,2024-06-06
7335,307,408,210,27,6,22,R,positionOrder,0.0,26,Transmission,dev,2024-06-06
7330,307,690,211,20,3,17,R,positionOrder,0.0,36,Gearbox,dev,2024-06-06
7754,322,507,11,30,20,19,R,positionOrder,0.0,37,Gearbox,dev,2024-06-06
7750,322,591,11,29,19,15,R,positionOrder,0.0,45,Gearbox,dev,2024-06-06
7760,322,746,15,9,0,25,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
7757,322,451,24,5,6,22,R,positionOrder,0.0,12,Brakes,dev,2024-06-06
7759,322,613,24,6,3,24,R,positionOrder,0.0,1,Spun off,dev,2024-06-06
7748,322,296,69,22,23,13,13,positionOrder,0.0,65,+3 Laps,dev,2024-06-06
7749,322,807,75,12,13,14,14,positionOrder,0.0,63,Fuel system,dev,2024-06-06
7740,322,690,75,11,11,5,5,positionOrder,2.0,67,+1 Lap,dev,2024-06-06
7755,322,269,76,14,22,20,R,positionOrder,0.0,25,Engine,dev,2024-06-06
7741,322,390,111,25,17,6,6,positionOrder,1.0,67,+1 Lap,dev,2024-06-06
7751,322,438,111,26,10,16,R,positionOrder,0.0,44,Engine,dev,2024-06-06
7742,322,761,135,8,18,7,7,positionOrder,0.0,66,Out of fuel,dev,2024-06-06
7739,322,823,135,7,7,4,4,positionOrder,3.0,67,+1 Lap,dev,2024-06-06
7761,322,526,141,24,0,26,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
7737,322,30,169,16,5,2,2,positionOrder,6.0,68,Finished,dev,2024-06-06
7756,322,397,169,15,2,21,R,positionOrder,0.0,21,Turbo,dev,2024-06-06
7747,322,203,175,18,12,12,12,positionOrder,0.0,65,+3 Laps,dev,2024-06-06
7746,322,440,175,17,21,11,11,positionOrder,0.0,65,+3 Laps,dev,2024-06-06
7758,322,25,193,1,9,23,R,positionOrder,0.0,3,Wheel,dev,2024-06-06
7744,322,639,193,31,26,9,9,positionOrder,0.0,66,+2 Laps,dev,2024-06-06
7743,322,645,193,2,8,8,8,positionOrder,0.0,66,+2 Laps,dev,2024-06-06
7738,322,401,204,4,16,3,3,positionOrder,4.0,67,+1 Lap,dev,2024-06-06
7745,322,616,204,3,15,10,10,positionOrder,0.0,66,+2 Laps,dev,2024-06-06
7753,322,408,210,27,1,18,R,positionOrder,0.0,38,Water pump,dev,2024-06-06
7736,322,644,210,28,4,1,1,positionOrder,9.0,68,Finished,dev,2024-06-06
7752,322,664,211,20,14,17,R,positionOrder,0.0,44,Fuel system,dev,2024-06-06
8140,336,221,4,22,8,21,R,positionOrder,0.0,27,Engine,dev,2024-06-06
8137,336,314,4,23,6,18,R,positionOrder,0.0,42,Spun off,dev,2024-06-06
8132,336,507,11,30,24,13,13,positionOrder,0.0,69,+7 Laps,dev,2024-06-06
8128,336,591,11,29,21,9,9,positionOrder,0.0,73,+3 Laps,dev,2024-06-06
8135,336,749,15,9,15,16,R,positionOrder,0.0,59,Engine,dev,2024-06-06
8121,336,613,23,5,5,2,2,positionOrder,6.0,76,Finished,dev,2024-06-06
8126,336,639,23,6,17,7,7,positionOrder,0.0,74,+2 Laps,dev,2024-06-06
8144,336,440,69,14,0,25,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
8138,336,807,75,2,19,19,R,positionOrder,0.0,35,Engine,dev,2024-06-06
8129,336,690,75,1,23,10,10,positionOrder,0.0,73,+3 Laps,dev,2024-06-06
8131,336,269,76,20,22,12,12,positionOrder,0.0,72,+4 Laps,dev,2024-06-06
8145,336,664,76,21,0,26,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
8139,336,438,111,26,2,20,R,positionOrder,0.0,30,Tyre,dev,2024-06-06
8134,336,616,111,25,1,15,R,positionOrder,0.0,63,Tyre,dev,2024-06-06
8125,336,627,135,8,7,6,6,positionOrder,1.0,75,+1 Lap,dev,2024-06-06
8127,336,823,135,7,12,8,8,positionOrder,0.0,74,Engine,dev,2024-06-06
8141,336,158,151,31,20,22,R,positionOrder,0.0,17,Suspension,dev,2024-06-06
8133,336,30,169,16,16,14,N,positionOrder,0.0,67,Not classified,dev,2024-06-06
8143,336,397,169,15,13,24,R,positionOrder,0.0,4,Engine,dev,2024-06-06
8142,336,203,193,12,14,23,R,positionOrder,0.0,16,Suspension,dev,2024-06-06
8136,336,25,193,11,9,17,R,positionOrder,0.0,57,Gearbox,dev,2024-06-06
8123,336,195,204,4,10,4,4,positionOrder,3.0,75,+1 Lap,dev,2024-06-06
8124,336,401,204,3,11,5,5,positionOrder,2.0,75,+1 Lap,dev,2024-06-06
8146,336,843,210,43,0,27,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
8120,336,408,210,27,3,1,1,positionOrder,9.0,76,Finished,dev,2024-06-06
8130,336,415,210,50,18,11,11,positionOrder,0.0,73,+3 Laps,dev,2024-06-06
8122,336,645,210,28,4,3,3,positionOrder,4.0,76,Finished,dev,2024-06-06
8570,351,314,4,23,12,19,R,positionOrder,0.0,5,Transmission,dev,2024-06-06
8563,351,25,4,22,11,12,R,positionOrder,0.0,59,Throttle,dev,2024-06-06
8561,351,591,11,29,10,10,10,positionOrder,0.0,64,Engine,dev,2024-06-06
8575,351,742,11,30,18,24,R,positionOrder,0.0,8,Spun off,dev,2024-06-06
8557,351,96,15,9,21,6,6,positionOrder,1.0,67,+1 Lap,dev,2024-06-06
8569,351,613,23,5,3,18,R,positionOrder,0.0,11,Tyre,dev,2024-06-06
8556,351,639,23,6,13,5,5,positionOrder,2.0,67,+1 Lap,dev,2024-06-06
8579,351,680,69,14,0,28,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
8571,351,807,75,27,8,20,R,positionOrder,0.0,4,Spun off,dev,2024-06-06
8568,351,616,75,28,4,17,R,positionOrder,0.0,13,Turbo,dev,2024-06-06
8564,351,664,76,20,14,13,R,positionOrder,0.0,56,Suspension,dev,2024-06-06
8576,351,715,76,21,0,25,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
8554,351,438,111,26,14,3,3,positionOrder,4.0,67,+1 Lap,dev,2024-06-06
8567,351,761,111,25,15,16,R,positionOrder,0.0,15,Clutch,dev,2024-06-06
8558,351,195,124,17,17,7,7,positionOrder,0.0,66,+2 Laps,dev,2024-06-06
8573,351,205,135,8,6,22,R,positionOrder,0.0,3,Spun off,dev,2024-06-06
8552,351,823,135,7,5,1,1,positionOrder,9.0,68,Finished,dev,2024-06-06
8581,351,294,151,31,0,30,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
8559,351,401,151,32,20,8,8,positionOrder,0.0,65,+3 Laps,dev,2024-06-06
8560,351,30,169,16,1,9,9,positionOrder,0.0,64,Distributor,dev,2024-06-06
8566,351,627,169,15,2,15,R,positionOrder,0.0,17,Distributor,dev,2024-06-06
8565,351,203,193,11,22,14,D,positionOrder,0.0,25,Disqualified,dev,2024-06-06
8578,351,496,193,12,0,27,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
8562,351,749,196,33,24,11,11,positionOrder,0.0,61,Out of fuel,dev,2024-06-06
8577,351,367,198,35,0,26,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
8580,351,822,198,36,0,29,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
8574,351,12,204,4,19,23,R,positionOrder,0.0,1,Clutch,dev,2024-06-06
8555,351,158,204,3,23,4,4,positionOrder,3.0,67,+1 Lap,dev,2024-06-06
8572,351,408,210,1,7,21,R,positionOrder,0.0,3,Collision,dev,2024-06-06
8553,351,645,210,2,9,2,2,positionOrder,6.0,68,Finished,dev,2024-06-06
9029,367,205,4,22,11,11,R,positionOrder,0.0,66,Electrical,dev,2024-06-06
9025,367,314,4,23,14,7,7,positionOrder,0.0,75,+1 Lap,dev,2024-06-06
9027,367,42,11,30,26,9,9,positionOrder,0.0,74,+2 Laps,dev,2024-06-06
9031,367,749,11,29,22,13,R,positionOrder,0.0,59,Engine,dev,2024-06-06
9045,367,848,15,9,0,27,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
9047,367,680,15,10,0,29,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
9042,367,591,23,2,2,24,R,positionOrder,0.0,0,Collision,dev,2024-06-06
9037,367,613,23,1,3,19,R,positionOrder,0.0,9,Fuel system,dev,2024-06-06
9038,367,339,69,14,19,20,R,positionOrder,0.0,3,Engine,dev,2024-06-06
9020,367,616,75,28,4,2,2,positionOrder,6.0,76,Finished,dev,2024-06-06
9021,367,761,75,27,13,3,3,positionOrder,4.0,76,Finished,dev,2024-06-06
9040,367,715,76,20,21,22,R,positionOrder,0.0,2,Collision,dev,2024-06-06
9030,367,158,111,25,24,12,R,positionOrder,0.0,60,Engine,dev,2024-06-06
9034,367,438,111,26,20,16,R,positionOrder,0.0,41,Gearbox,dev,2024-06-06
9048,367,89,124,18,0,30,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
9028,367,507,124,17,25,10,10,positionOrder,0.0,73,+3 Laps,dev,2024-06-06
9019,367,451,135,8,5,1,1,positionOrder,9.0,76,Finished,dev,2024-06-06
9041,367,823,135,7,12,23,R,positionOrder,0.0,2,Spun off,dev,2024-06-06
9039,367,401,151,31,18,21,R,positionOrder,0.0,2,Collision,dev,2024-06-06
9043,367,30,169,16,6,25,R,positionOrder,0.0,0,Collision,dev,2024-06-06
9024,367,627,169,15,8,6,6,positionOrder,1.0,76,Finished,dev,2024-06-06
9022,367,203,193,11,7,4,4,positionOrder,3.0,76,Finished,dev,2024-06-06
9036,367,496,193,12,23,18,R,positionOrder,0.0,29,Driver unwell,dev,2024-06-06
9046,367,440,196,33,0,28,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
9044,367,253,198,36,15,26,R,positionOrder,0.0,0,Collision,dev,2024-06-06
9035,367,822,198,35,16,17,R,positionOrder,0.0,40,Halfshaft,dev,2024-06-06
9033,367,12,204,3,9,15,R,positionOrder,0.0,44,Engine,dev,2024-06-06
9026,367,367,204,4,17,8,8,positionOrder,0.0,75,+1 Lap,dev,2024-06-06
9023,367,195,210,5,10,5,5,positionOrder,2.0,76,Finished,dev,2024-06-06
9032,367,664,210,6,1,14,R,positionOrder,0.0,50,Fuel system,dev,2024-06-06
9455,382,42,4,23,11,7,7,positionOrder,0.0,66,+1 Lap,dev,2024-06-06
9456,382,205,4,22,9,8,8,positionOrder,0.0,66,+1 Lap,dev,2024-06-06
9463,382,101,11,30,17,15,15,positionOrder,0.0,65,+2 Laps,dev,2024-06-06
9465,382,749,11,29,19,17,17,positionOrder,0.0,64,+3 Laps,dev,2024-06-06
9466,382,848,15,9,8,18,R,positionOrder,0.0,49,Engine,dev,2024-06-06
9470,382,591,23,6,5,22,R,positionOrder,0.0,9,Turbo,dev,2024-06-06
9450,382,613,23,5,6,2,2,positionOrder,6.0,67,Finished,dev,2024-06-06
9453,382,30,75,28,1,5,5,positionOrder,2.0,67,Finished,dev,2024-06-06
9451,382,761,75,27,2,3,3,positionOrder,4.0,67,Finished,dev,2024-06-06
9467,382,89,111,26,22,19,R,positionOrder,0.0,48,Suspension,dev,2024-06-06
9458,382,401,111,25,25,10,10,positionOrder,0.0,65,+2 Laps,dev,2024-06-06
9454,382,451,135,8,15,6,6,positionOrder,1.0,66,+1 Lap,dev,2024-06-06
9457,382,823,135,7,24,9,9,positionOrder,0.0,66,+1 Lap,dev,2024-06-06
9476,382,254,151,31,0,28,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
9468,382,313,151,32,26,20,R,positionOrder,0.0,46,Fuel system,dev,2024-06-06
9477,382,3,164,17,0,29,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
9472,382,158,169,16,7,24,R,positionOrder,0.0,3,Engine,dev,2024-06-06
9449,382,627,169,15,3,1,1,positionOrder,9.0,67,Finished,dev,2024-06-06
9471,382,404,183,40,15,23,R,positionOrder,0.0,5,Fuel system,dev,2024-06-06
9474,382,203,193,11,4,26,R,positionOrder,0.0,1,Turbo,dev,2024-06-06
9452,382,496,193,12,18,4,4,positionOrder,3.0,67,Finished,dev,2024-06-06
9475,382,149,196,34,0,27,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
9464,382,339,196,33,21,16,16,positionOrder,0.0,64,+3 Laps,dev,2024-06-06
9473,382,314,198,36,12,25,R,positionOrder,0.0,3,Turbo,dev,2024-06-06
9469,382,822,198,35,10,21,R,positionOrder,0.0,27,Gearbox,dev,2024-06-06
9461,382,12,204,3,16,13,13,positionOrder,0.0,65,+2 Laps,dev,2024-06-06
9462,382,748,204,4,23,14,14,positionOrder,0.0,65,+2 Laps,dev,2024-06-06
9459,382,664,210,1,13,11,11,positionOrder,0.0,65,+2 Laps,dev,2024-06-06
9460,382,438,210,2,20,12,12,positionOrder,0.0,65,+2 Laps,dev,2024-06-06
9914,398,158,4,23,18,25,R,positionOrder,0.0,0,Accident,dev,2024-06-06
9901,398,591,4,22,17,12,12,positionOrder,0.0,66,+5 Laps,dev,2024-06-06
9907,398,101,11,18,12,18,R,positionOrder,0.0,24,Electrical,dev,2024-06-06
9900,398,749,11,17,15,11,11,positionOrder,0.0,67,+4 Laps,dev,2024-06-06
9911,398,848,15,14,11,22,R,positionOrder,0.0,8,Spun off,dev,2024-06-06
9910,398,253,23,2,14,21,R,positionOrder,0.0,9,Electrical,dev,2024-06-06
9896,398,613,23,1,1,7,7,positionOrder,0.0,70,+1 Lap,dev,2024-06-06
9894,398,12,75,27,9,5,5,positionOrder,2.0,70,+1 Lap,dev,2024-06-06
9895,398,30,75,28,13,6,6,positionOrder,1.0,70,+1 Lap,dev,2024-06-06
9899,398,205,111,26,19,10,10,positionOrder,0.0,68,+3 Laps,dev,2024-06-06
9904,398,371,111,25,20,15,R,positionOrder,0.0,43,Electrical,dev,2024-06-06
9890,398,451,135,8,3,1,1,positionOrder,9.0,71,Finished,dev,2024-06-06
9905,398,627,135,7,2,16,R,positionOrder,0.0,37,Gearbox,dev,2024-06-06
9916,398,304,151,30,27,27,R,positionOrder,0.0,0,Accident,dev,2024-06-06
9898,398,313,151,24,21,9,9,positionOrder,0.0,68,+3 Laps,dev,2024-06-06
9915,398,15,164,9,24,26,R,positionOrder,0.0,0,Accident,dev,2024-06-06
9909,398,582,164,10,23,20,R,positionOrder,0.0,10,Accident,dev,2024-06-06
9897,398,761,169,15,10,8,8,positionOrder,0.0,69,Turbo,dev,2024-06-06
9891,398,822,169,16,6,2,2,positionOrder,6.0,71,Finished,dev,2024-06-06
9903,398,669,183,21,22,14,N,positionOrder,0.0,62,Not classified,dev,2024-06-06
9893,398,203,193,11,4,4,4,positionOrder,3.0,70,+1 Lap,dev,2024-06-06
9906,398,496,193,12,8,17,R,positionOrder,0.0,24,Gearbox,dev,2024-06-06
9917,398,149,198,20,0,28,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
9892,398,713,198,19,7,3,3,positionOrder,4.0,71,Finished,dev,2024-06-06
9902,398,63,204,4,26,13,D,positionOrder,0.0,68,Disqualified,dev,2024-06-06
9913,398,404,204,3,25,24,D,positionOrder,0.0,1,Disqualified,dev,2024-06-06
9912,398,664,210,6,5,23,R,positionOrder,0.0,5,Engine,dev,2024-06-06
9908,398,438,210,5,16,19,R,positionOrder,0.0,14,Water pump,dev,2024-06-06
10276,412,158,4,23,22,20,R,positionOrder,0.0,17,Turbo,dev,2024-06-06
10265,412,591,4,22,14,9,9,positionOrder,0.0,62,+3 Laps,dev,2024-06-06
10264,412,69,11,17,17,8,8,positionOrder,0.0,63,+2 Laps,dev,2024-06-06
10269,412,101,11,18,19,13,R,positionOrder,0.0,57,Spun off,dev,2024-06-06
10260,412,613,23,7,2,4,4,positionOrder,3.0,64,+1 Lap,dev,2024-06-06
10262,412,749,23,8,15,6,6,positionOrder,1.0,63,+2 Laps,dev,2024-06-06
10258,412,12,75,27,6,2,2,positionOrder,6.0,64,+1 Lap,dev,2024-06-06
10279,412,404,75,28,11,23,R,positionOrder,0.0,1,Accident,dev,2024-06-06
10270,412,205,111,25,7,14,R,positionOrder,0.0,41,Clutch,dev,2024-06-06
10259,412,438,111,26,16,3,3,positionOrder,4.0,64,+1 Lap,dev,2024-06-06
10268,412,451,135,1,10,12,R,positionOrder,0.0,57,Electrical,dev,2024-06-06
10257,412,627,135,2,3,1,1,positionOrder,9.0,65,Finished,dev,2024-06-06
10271,412,506,145,29,23,15,R,positionOrder,0.0,38,Transmission,dev,2024-06-06
10282,412,313,151,24,25,26,R,positionOrder,0.0,0,Accident,dev,2024-06-06
10281,412,15,164,10,21,25,R,positionOrder,0.0,0,Accident,dev,2024-06-06
10273,412,848,164,9,18,17,R,positionOrder,0.0,28,Turbo,dev,2024-06-06
10280,412,761,169,15,13,24,R,positionOrder,0.0,0,Spun off,dev,2024-06-06
10261,412,822,169,16,12,5,5,positionOrder,2.0,64,+1 Lap,dev,2024-06-06
10272,412,203,193,11,8,16,N,positionOrder,0.0,37,Not classified,dev,2024-06-06
10266,412,713,193,12,4,10,10,positionOrder,0.0,60,Fuel system,dev,2024-06-06
10278,412,253,198,19,9,22,R,positionOrder,0.0,4,Transmission,dev,2024-06-06
10267,412,63,204,4,26,11,11,positionOrder,0.0,59,+6 Laps,dev,2024-06-06
10263,412,122,204,3,20,7,7,positionOrder,0.0,63,+2 Laps,dev,2024-06-06
10274,412,664,210,6,1,18,R,positionOrder,0.0,21,Exhaust,dev,2024-06-06
10275,412,496,210,5,5,19,R,positionOrder,0.0,17,Clutch,dev,2024-06-06
10277,412,582,212,30,24,21,R,positionOrder,0.0,6,Engine,dev,2024-06-06
10697,429,101,11,18,13,10,N,positionOrder,0.0,62,Not classified,dev,2024-06-06
10711,429,196,11,17,23,24,R,positionOrder,0.0,0,Collision,dev,2024-06-06
10706,429,69,19,20,4,19,R,positionOrder,0.0,22,Electrical,dev,2024-06-06
10701,429,253,19,19,7,14,R,positionOrder,0.0,45,Fuel system,dev,2024-06-06
10702,429,591,23,7,15,15,R,positionOrder,0.0,39,Engine,dev,2024-06-06
10695,429,822,23,8,9,8,8,positionOrder,0.0,72,+3 Laps,dev,2024-06-06
10699,429,12,75,27,12,12,R,positionOrder,0.0,51,Turbo,dev,2024-06-06
10708,429,404,75,28,18,21,R,positionOrder,0.0,20,Engine,dev,2024-06-06
10691,429,30,111,25,8,4,4,positionOrder,3.0,73,+2 Laps,dev,2024-06-06
10710,429,438,111,26,19,23,R,positionOrder,0.0,0,Collision,dev,2024-06-06
10707,429,408,112,15,14,20,R,positionOrder,0.0,22,Throttle,dev,2024-06-06
10698,429,761,112,16,17,11,R,positionOrder,0.0,60,Gearbox,dev,2024-06-06
10709,429,664,135,2,5,22,R,positionOrder,0.0,7,Gearbox,dev,2024-06-06
10690,429,627,135,1,6,3,3,positionOrder,4.0,74,+1 Lap,dev,2024-06-06
10705,429,205,145,23,21,18,R,positionOrder,0.0,23,Electrical,dev,2024-06-06
10700,429,554,145,24,20,13,R,positionOrder,0.0,50,Steering,dev,2024-06-06
10713,429,68,151,22,26,26,R,positionOrder,0.0,0,Collision,dev,2024-06-06
10712,429,313,151,21,24,25,R,positionOrder,0.0,0,Collision,dev,2024-06-06
10694,429,236,193,11,10,7,7,positionOrder,0.0,72,+3 Laps,dev,2024-06-06
10703,429,713,193,12,3,16,R,positionOrder,0.0,27,Gearbox,dev,2024-06-06
10692,429,122,204,3,11,5,5,positionOrder,2.0,72,+3 Laps,dev,2024-06-06
10693,429,744,204,4,16,6,6,positionOrder,1.0,72,+3 Laps,dev,2024-06-06
10688,429,496,210,5,2,1,1,positionOrder,9.0,75,Finished,dev,2024-06-06
10689,429,613,210,6,1,2,2,positionOrder,6.0,75,Finished,dev,2024-06-06
10696,429,582,212,14,22,9,9,positionOrder,0.0,69,+6 Laps,dev,2024-06-06
10704,429,669,212,29,25,17,R,positionOrder,0.0,24,Engine,dev,2024-06-06
11059,443,255,3,14,25,9,9,positionOrder,0.0,59,+6 Laps,dev,2024-06-06
11064,443,158,11,18,14,14,R,positionOrder,0.0,45,Engine,dev,2024-06-06
11055,443,822,11,17,13,5,5,positionOrder,2.0,63,+2 Laps,dev,2024-06-06
11057,443,101,19,20,5,7,7,positionOrder,0.0,62,+3 Laps,dev,2024-06-06
11056,443,253,19,19,6,6,6,positionOrder,1.0,63,+2 Laps,dev,2024-06-06
11071,443,205,23,8,9,21,R,positionOrder,0.0,8,Turbo,dev,2024-06-06
11068,443,591,23,7,11,18,R,positionOrder,0.0,28,Turbo,dev,2024-06-06
11063,443,12,75,27,7,13,R,positionOrder,0.0,52,Suspension,dev,2024-06-06
11072,443,69,75,28,8,22,R,positionOrder,0.0,7,Accident,dev,2024-06-06
11073,443,15,103,30,21,23,R,positionOrder,0.0,7,Gearbox,dev,2024-06-06
11074,443,30,111,25,16,24,R,positionOrder,0.0,3,Electrical,dev,2024-06-06
